anciennete_jours,montant,heure,nouveau_beneficiaire,solde_avant,nb_virements_1h,changement_mdp,minutes_depuis_chg_mdp,localisation,nb_virements_vers_benef,fraude
256,26046,5,0,1131539,0,0,19964,0,12,0
58,1730451,14,0,4023039,12,0,1390,1,7,1
744,134189,7,1,1749244,0,0,15593,0,2,0
22,1246054,4,0,3096380,15,1,24,1,11,1
703,116957,6,0,1679710,2,0,33731,0,16,0
714,63496,6,1,460575,1,0,2942,1,13,0
340,111510,19,1,2624089,0,0,35757,0,5,0
47,1981555,23,1,2343300,11,0,8149,0,11,1
795,55529,13,0,612824,2,0,26125,1,11,0
69,901958,3,0,916069,15,0,3245,1,12,1
91,1566999,12,0,3686544,7,0,5390,0,8,1
1497,95136,3,0,2678760,2,0,3176,0,10,0
93,1059996,0,1,3230908,9,1,38,1,16,1
1,1398957,6,1,1456886,15,1,10,1,5,1
1278,80376,20,0,2736758,2,0,7249,0,10,0
1733,3181,0,1,336157,1,0,7606,1,0,0
1032,187819,20,1,433927,1,0,5489,0,5,0
1420,138362,14,1,733432,1,0,38848,0,17,0
9,685992,18,0,1302319,12,0,7969,0,16,1
28,1545967,23,0,4146016,7,0,5730,0,13,1
1658,153186,20,0,938356,1,0,23576,0,13,0
52,838125,9,1,3150900,10,0,4163,1,5,1
26,367185,10,0,2661117,12,0,7426,1,17,1
41,1683019,2,0,4058327,12,0,4212,1,0,1
792,47099,15,1,297602,0,0,46889,0,17,0
1469,189270,12,0,413634,2,0,4750,1,9,0
84,612218,11,1,3021493,10,1,30,1,1,1
25,379244,0,1,2513773,7,1,45,0,11,1
1,1892316,3,1,2338721,6,1,44,0,17,1
814,178098,18,0,1022433,2,0,26582,1,15,0
1030,167397,8,1,313087,2,0,13398,0,18,0
80,388714,15,1,474902,10,0,5663,1,0,1
17,858358,5,1,3274378,11,1,28,1,6,1
96,1569003,0,1,1956425,7,0,4979,0,14,1
70,1222422,14,1,3971256,7,0,2223,1,7,1
1765,27099,22,0,980807,1,0,7767,1,16,0
1194,178504,3,1,2059372,2,0,31761,1,14,0
1922,179181,9,0,526351,1,0,31798,1,9,0
24,386511,23,0,1121236,14,0,5208,0,9,1
603,5341,12,1,1207277,2,0,40289,0,14,0
74,331793,12,1,1788401,12,0,8673,1,2,1
31,714206,4,1,1734550,12,0,543,0,12,1
10,1405376,4,1,3156270,13,0,9783,0,3,1
67,350220,1,0,1608242,13,1,40,1,9,1
95,1326096,0,0,3588178,13,1,53,0,5,1
26,525914,5,0,2170644,11,0,1779,0,16,1
240,5066,2,1,501648,1,0,6345,0,0,0
5,1592083,22,0,3665858,7,1,1,0,5,1
95,842369,5,0,3113151,6,0,5845,0,4,1
87,1976449,3,0,3428440,10,0,5075,1,3,1
1445,54070,20,0,2473932,2,0,13570,0,1,0
653,148482,13,0,553976,0,0,25288,1,11,0
332,8660,4,0,361419,0,0,34883,0,10,0
851,95153,17,1,2788562,0,0,7102,0,13,0
47,1202802,11,1,1968075,12,0,8744,1,15,1
85,1902569,13,1,1947578,12,1,4,1,8,1
29,870817,7,0,3318683,12,0,4467,1,2,1
9,867091,2,1,2896009,9,1,32,1,0,1
1724,37782,7,0,1124733,1,0,32553,0,3,0
858,76806,4,0,1316044,0,0,12834,1,18,0
1470,8186,8,0,396592,1,0,43842,0,8,0
78,456680,18,0,855184,12,0,9140,0,17,1
81,1239112,17,0,1771312,14,0,2603,1,7,1
542,2954,17,1,567592,2,0,40717,1,14,0
33,948782,5,0,1116170,14,0,5418,1,2,1
1515,194249,8,1,2103946,1,0,18934,0,4,0
40,950716,23,0,2632552,10,0,9290,0,14,1
89,556050,1,0,1880158,13,0,4628,1,4,1
561,5758,1,1,2260901,2,0,1436,0,7,0
240,91328,10,1,2504650,1,0,39678,0,2,0
69,1900053,22,0,2979520,8,1,41,1,20,1
1436,75266,23,1,347705,1,0,14969,1,1,0
85,479368,15,1,1551439,15,0,362,0,11,1
1365,148040,16,1,799195,0,0,26260,0,19,0
45,448422,13,0,813949,14,1,60,0,10,1
53,1798572,10,0,2656523,11,0,5824,1,13,1
37,468015,5,1,780801,14,0,2097,0,11,1
91,1859735,12,0,1887511,15,0,6085,0,5,1
1927,189113,20,0,3002868,0,0,5586,1,10,0
204,10795,22,0,2598220,1,0,17892,1,12,0
83,1779407,1,0,2552384,8,0,1492,1,18,1
282,163006,1,1,173293,2,0,40081,1,8,0
74,756646,19,1,2720280,5,1,2,1,3,1
1804,108821,20,0,1518871,0,0,4496,1,12,0
1736,189684,20,1,1444528,2,0,10967,1,19,0
100,671886,10,1,3376631,12,0,9217,0,14,1
1318,182334,23,0,1666431,0,0,42152,1,11,0
608,87418,22,1,2551532,1,0,33148,0,0,0
91,1296422,21,0,1330754,8,0,6904,0,14,1
79,651210,20,1,2743551,10,1,55,0,12,1
60,1193876,20,0,3720254,8,1,11,0,9,1
1576,170145,16,1,2766881,0,0,49924,1,12,0
9,515902,6,1,646862,10,1,54,0,1,1
1933,55962,22,1,271955,1,0,21326,1,18,0
19,1414363,12,1,2160053,11,0,7845,1,1,1
1224,173294,9,0,527456,2,0,23995,0,9,0
95,1133695,11,0,3008333,15,0,2117,1,16,1
61,625583,12,1,2490966,6,1,52,1,11,1
579,57465,22,1,1386259,0,0,19870,0,14,0
49,1805516,17,1,3332464,15,0,1072,0,9,1
1578,55589,3,0,124057,2,0,48664,0,20,0
54,1825973,7,1,2159864,5,0,4855,1,19,1
239,21125,8,1,807395,0,0,13015,1,6,0
38,652721,0,0,1701912,13,1,41,0,15,1
1663,141083,18,1,2329034,0,0,30384,0,19,0
891,89551,6,0,1043838,1,0,48178,1,18,0
592,56545,20,1,2451647,1,0,37627,1,9,0
837,9554,23,1,2338705,1,0,12534,1,1,0
80,354961,7,0,3210256,11,1,28,0,20,1
1077,27708,17,1,2029053,0,0,22280,1,17,0
1413,56911,17,1,1398376,1,0,45420,1,11,0
39,1902778,20,1,3381415,6,0,7110,0,18,1
75,1235180,10,0,1502484,9,1,46,1,13,1
822,135273,21,1,250611,0,0,38579,0,0,0
1450,170545,22,0,3080804,1,0,11448,0,2,0
39,949798,17,0,1009387,12,0,982,1,13,1
23,1985475,20,0,2614913,7,0,3476,1,9,1
1710,79294,9,0,2085103,2,0,24785,1,13,0
53,1328825,20,1,4010651,8,1,33,1,7,1
236,110723,21,0,978111,2,0,39255,0,7,0
42,1055967,15,0,2351082,10,1,36,1,15,1
235,152156,0,0,537275,2,0,15132,1,11,0
940,30746,20,1,2573969,0,0,32322,0,8,0
846,94081,3,1,896366,2,0,5825,1,8,0
524,44229,12,1,2533520,2,0,22929,1,16,0
70,757461,0,1,1857205,6,0,8197,1,8,1
71,1570813,11,1,4084861,15,0,2991,0,3,1
15,1727842,3,0,3162979,15,0,7353,0,16,1
85,1167078,23,1,2803412,12,1,29,0,6,1
1409,174787,8,1,2511716,0,0,38789,0,4,0
49,457180,1,0,2993601,9,0,5692,0,20,1
51,939210,9,0,3174693,14,1,23,1,3,1
68,1238519,4,0,1952314,15,0,4665,0,10,1
26,1725663,8,1,3786066,5,1,30,0,10,1
35,898078,21,1,1913217,9,0,2178,1,12,1
1662,28725,13,0,2288801,0,0,18682,0,5,0
1356,141090,1,0,1073578,0,0,14063,1,12,0
1,1058613,15,0,1783665,5,1,50,0,1,1
45,1509771,16,0,4145499,12,1,49,1,15,1
69,304587,17,1,553524,14,1,1,0,7,1
798,84344,12,0,556461,2,0,20313,0,14,0
1529,29793,1,0,273581,1,0,31196,0,4,0
100,900871,23,0,1740433,7,0,2673,0,6,1
86,972549,7,1,1641023,9,0,4184,0,9,1
754,182748,0,0,1146198,0,0,28133,0,19,0
38,1625797,21,0,3219111,13,0,6298,0,19,1
1107,89326,15,1,891848,2,0,20291,1,18,0
717,88542,12,0,2922005,2,0,34974,0,15,0
40,724558,1,1,1732489,12,1,47,1,7,1
85,394161,16,1,412800,15,0,1836,1,12,1
1593,1565,22,1,2994605,0,0,43331,0,18,0
68,1842622,11,1,2832160,9,0,7767,1,17,1
42,982798,11,0,1222097,7,0,5576,0,19,1
986,48136,3,0,1807619,1,0,17813,1,17,0
620,101717,2,0,3096661,0,0,44242,1,18,0
77,874488,23,0,1684282,13,1,17,1,1,1
1589,134496,8,1,1351043,0,0,8972,1,10,0
12,1816987,15,0,2197799,9,0,2310,1,19,1
54,1095590,10,1,1396642,15,0,4570,1,0,1
33,1440768,11,1,2505805,9,1,47,1,16,1
804,197374,4,0,3154584,0,0,43377,1,0,0
96,1799101,1,1,4462509,10,1,26,1,19,1
69,1887080,9,1,3617595,8,0,5918,1,11,1
1927,61912,21,1,1929737,1,0,20344,1,18,0
650,122242,2,1,2038939,1,0,9912,1,17,0
67,375052,15,0,3266832,9,1,47,0,4,1
1074,101725,12,0,612614,0,0,14236,1,11,0
89,1610984,17,1,2556029,12,1,26,1,14,1
791,58826,23,0,224414,1,0,44925,0,12,0
1016,134957,10,0,769488,0,0,38605,1,20,0
85,992038,23,0,3261258,8,0,648,1,2,1
28,757126,5,1,2632014,15,0,2322,0,13,1
594,101207,21,1,2890507,2,0,40894,0,15,0
73,1102553,16,1,1613861,11,0,9646,0,3,1
361,42651,18,1,984245,2,0,25800,0,19,0
498,93050,10,1,2965761,0,0,27725,1,3,0
72,1515490,11,1,2833295,5,0,3504,0,8,1
62,963909,7,0,3364472,9,0,2680,1,5,1
1371,199751,23,0,1002475,2,0,34792,1,7,0
39,778299,8,1,1654556,7,1,27,0,5,1
95,1473169,15,0,3110525,12,1,37,1,8,1
87,951139,8,0,1407357,8,0,1846,0,13,1
1770,167722,3,1,1697696,1,0,39559,0,1,0
7,1557532,5,0,4220055,6,1,22,0,5,1
1953,116591,12,1,2716272,2,0,3378,1,17,0
1566,61140,14,1,621547,2,0,48458,1,12,0
789,16023,23,1,1026070,0,0,6136,1,3,0
1980,106908,14,0,1680169,0,0,45773,0,20,0
351,82562,21,0,1086569,1,0,14337,0,8,0
71,774064,3,0,2396659,11,0,3732,1,14,1
576,59841,13,1,685992,1,0,24855,1,0,0
1527,77492,7,1,173383,2,0,15735,1,7,0
76,1881513,18,1,3000438,15,0,6298,0,9,1
316,13458,10,1,100110,2,0,29223,1,12,0
1839,165907,17,0,1484129,0,0,48072,0,6,0
1997,156014,13,1,617476,1,0,38259,1,10,0
784,138742,12,1,1460229,1,0,37777,1,5,0
51,1302858,23,0,2202439,9,1,42,1,3,1
537,57473,11,0,1108490,1,0,41599,1,16,0
784,193649,19,0,679186,2,0,11096,0,7,0
75,788317,23,1,2884095,6,0,7437,0,3,1
18,1694218,16,0,2044374,14,0,5171,1,19,1
1798,166541,7,1,1837187,0,0,7934,1,6,0
88,1516129,3,0,1611724,8,0,6334,0,8,1
781,53579,4,1,2369872,2,0,6275,1,4,0
48,431081,10,0,2258753,5,1,24,1,2,1
66,497391,3,1,3316105,10,0,5386,1,6,1
1702,155750,13,0,2289069,2,0,23954,0,13,0
629,30928,19,1,202547,1,0,46234,1,4,0
986,171280,6,0,1955759,2,0,19119,0,15,0
52,1503260,9,0,2071923,10,1,50,1,3,1
94,898243,9,0,3526039,7,1,54,1,5,1
54,1458951,17,0,3011362,5,1,3,0,12,1
1728,96986,16,0,1891132,2,0,36688,1,13,0
1632,113954,1,0,533501,0,0,11490,0,13,0
1250,5897,18,0,588354,0,0,34880,0,19,0
18,1605187,14,0,3273604,10,1,6,1,16,1
385,197456,5,0,608381,0,0,9601,1,9,0
1356,49744,19,1,732878,2,0,23874,0,1,0
88,502733,22,0,2277175,12,0,7769,0,7,1
3,757261,17,0,2745522,9,1,16,1,5,1
1965,140346,3,1,1009076,2,0,32608,0,7,0
1440,147003,11,1,2373293,1,0,31230,1,5,0
90,1615675,10,1,3917511,6,1,52,1,20,1
77,1722174,23,1,4422379,6,1,37,0,19,1
52,1744394,9,0,2853333,10,0,925,0,12,1
22,666396,5,0,975846,8,1,10,1,5,1
1480,57032,1,1,1001343,2,0,20334,0,18,0
1983,83142,1,1,359015,1,0,32248,0,17,0
891,129232,21,0,2423178,0,0,9412,0,12,0
562,32704,3,0,579284,2,0,23627,1,4,0
866,58300,10,0,316449,0,0,16133,1,9,0
899,65915,9,1,1173804,1,0,24158,1,3,0
588,164001,0,0,2675506,2,0,11022,1,8,0
81,1170595,6,0,2479407,12,1,12,1,5,1
1945,107681,9,0,2845905,1,0,22875,1,18,0
13,1925862,13,1,4778822,12,1,52,0,18,1
1402,32581,15,1,2656908,2,0,39382,0,8,0
1586,174155,5,0,557207,2,0,41000,1,0,0
713,35040,19,0,2452956,2,0,26766,0,19,0
605,148417,18,0,2658475,0,0,27040,0,3,0
419,38706,6,0,2761720,1,0,23200,1,1,0
12,1777965,18,0,4529981,12,1,9,0,5,1
44,1927741,15,0,4668995,12,0,8118,0,16,1
428,37892,0,1,2178291,1,0,11589,0,19,0
100,1204416,16,1,2843637,14,0,7167,1,18,1
81,1240661,16,1,3295874,8,1,28,0,17,1
64,1576282,22,0,2276844,12,0,8531,1,4,1
1128,53124,10,1,1850880,2,0,25278,0,12,0
1755,103873,22,1,2478012,0,0,15667,1,9,0
67,551784,1,1,1414775,12,0,4009,1,18,1
38,1635169,1,1,2845800,10,0,7974,0,19,1
16,494855,20,1,2422914,11,1,28,1,11,1
772,134653,0,0,614852,1,0,11091,0,4,0
23,1680820,16,1,2634852,13,0,1503,0,9,1
2,1267735,16,1,3024648,15,0,3294,0,1,1
84,548541,19,1,614004,6,1,33,0,15,1
1560,143017,20,0,1104479,2,0,47851,0,1,0
98,1221604,9,0,3490973,6,0,4118,0,16,1
608,96462,8,0,1829263,0,0,45836,1,3,0
1410,112977,13,0,149004,0,0,17551,0,10,0
7,1075700,17,1,1196567,9,1,42,0,17,1
1472,93068,19,0,943113,2,0,43247,0,15,0
1253,25752,19,1,2505691,2,0,22684,1,7,0
1125,118728,4,0,1342819,0,0,45147,0,5,0
93,541274,18,0,3410893,7,0,9648,0,13,1
13,1330263,9,1,1862699,15,1,60,1,7,1
1680,160141,19,1,2496114,1,0,6603,1,20,0
910,39322,15,1,2706606,2,0,1456,0,17,0
1809,98695,8,0,2439107,2,0,27581,1,14,0
91,720912,6,0,3190480,5,1,41,0,13,1
639,134724,7,0,3121490,1,0,20477,1,18,0
93,1812597,16,1,2296032,15,1,60,0,18,1
860,39293,16,1,2243617,1,0,6749,1,8,0
943,67441,14,0,2368976,2,0,45026,0,16,0
62,673898,4,1,992942,13,1,45,0,2,1
905,50774,12,0,535023,1,0,31640,1,11,0
304,16633,13,0,352267,1,0,25310,0,8,0
70,1992618,10,1,3348669,15,1,42,1,14,1
1003,96260,7,0,366604,2,0,46719,1,3,0
1432,29775,14,1,1419709,2,0,36478,0,6,0
1513,164681,5,0,2027125,1,0,24766,1,12,0
86,601110,12,0,1491059,15,1,10,0,7,1
223,89957,17,1,987469,1,0,29288,0,12,0
890,104132,2,0,2044602,2,0,28571,0,12,0
1919,137335,7,0,1883285,1,0,22050,0,6,0
55,1451546,9,1,3084443,14,1,17,0,16,1
89,1021966,17,1,3847406,10,1,60,1,8,1
76,494131,20,0,2237847,7,0,3365,0,9,1
92,1178749,22,1,2283147,9,0,651,0,11,1
79,1938748,1,0,2819962,6,0,9945,0,10,1
1707,36719,4,1,1113718,0,0,15522,1,4,0
439,41761,15,0,153928,2,0,7812,1,4,0
549,162198,0,1,2852525,0,0,5093,1,10,0
1443,87137,11,1,2643414,0,0,14311,0,0,0
7,1034907,8,1,3948960,12,1,41,1,13,1
31,310963,18,0,3180940,8,1,57,1,11,1
74,611355,23,1,1501129,6,1,43,0,4,1
365,74444,22,0,102853,2,0,42444,0,19,0
1113,82015,21,0,1210450,0,0,40445,1,14,0
883,143044,9,0,2089502,2,0,38028,0,14,0
641,76340,0,1,2068093,0,0,29031,1,15,0
678,7085,23,0,339945,2,0,19911,1,10,0
1896,120373,2,1,680966,0,0,13948,1,17,0
81,498037,9,1,3104411,9,0,2893,1,18,1
95,1227765,8,0,3978148,5,1,7,1,7,1
99,1373788,19,1,2221872,14,1,36,1,12,1
729,25720,0,0,2499778,0,0,26730,1,0,0
227,174880,20,0,2718583,0,0,18446,1,8,0
2,873028,10,1,1244329,15,1,8,0,15,1
88,1135273,1,0,1243633,12,0,7268,0,15,1
1634,152469,7,0,3023221,1,0,28780,1,18,0
21,1906433,3,0,3077382,11,1,2,0,1,1
6,1473490,16,0,2479536,11,0,5287,0,2,1
18,742061,20,1,1777121,6,0,9026,1,7,1
1190,191676,17,1,2920264,0,0,5548,0,2,0
1094,33531,7,0,2778887,0,0,22634,0,15,0
96,1856880,2,0,4673017,12,0,5877,0,9,1
1016,59481,10,0,2882198,0,0,18415,0,11,0
93,1699017,18,1,3923542,8,0,6853,1,8,1
26,1130018,15,1,3522537,5,1,34,1,12,1
95,1043177,9,0,2465298,8,1,11,1,14,1
663,93122,20,0,777225,0,0,47920,0,19,0
1565,177946,0,1,2321769,0,0,20359,1,1,0
3,1504452,14,1,4094877,15,0,4558,0,16,1
470,143524,12,0,1837228,0,0,39336,1,7,0
41,1651131,6,0,2165750,12,0,6574,0,20,1
1637,65890,10,0,913900,0,0,2432,0,8,0
657,145550,0,0,1433160,2,0,37165,0,12,0
665,119839,0,0,324330,0,0,21820,1,13,0
22,1161705,15,1,3666679,15,0,5225,1,11,1
54,1807743,17,1,1892837,6,0,369,0,2,1
415,169636,10,0,2587319,0,0,46726,1,18,0
28,1752450,15,0,3470027,15,0,2429,0,9,1
1283,58809,23,0,422037,0,0,14821,1,18,0
38,590427,15,0,1320092,11,0,823,1,5,1
1958,130180,12,1,649414,0,0,40226,0,4,0
1152,154988,9,1,2794240,1,0,4381,0,7,0
69,1155127,3,0,1511694,12,0,1835,0,15,1
703,8776,10,1,2246629,2,0,20706,0,16,0
1986,142777,4,0,1001868,0,0,29009,1,5,0
44,1801312,1,1,3849284,13,1,52,1,11,1
33,1486159,8,1,3207777,9,0,6380,0,19,1
1922,161432,1,1,459581,2,0,6547,1,13,0
1459,102229,16,0,2276857,1,0,21856,1,11,0
61,917106,9,1,1615615,10,0,4723,1,15,1
1295,98771,10,0,1848175,0,0,17554,1,7,0
1530,151808,11,0,1748374,2,0,31116,0,14,0
59,1155390,18,1,3871781,5,1,18,0,6,1
92,621609,17,0,1089178,6,0,3859,0,4,1
1167,137691,19,0,526600,1,0,46802,0,12,0
79,738706,7,0,1275306,6,1,28,1,1,1
889,166504,17,1,435065,0,0,17444,0,1,0
79,1782635,7,0,2063703,7,0,5465,0,6,1
1139,39333,7,1,523359,0,0,18260,0,18,0
2,451825,3,1,495009,13,1,58,1,3,1
840,189047,22,0,518065,2,0,34873,1,12,0
12,1979129,7,1,3929653,6,1,14,0,12,1
636,9386,14,1,827212,0,0,6982,1,10,0
783,90703,18,0,2242466,0,0,15952,0,10,0
58,1269163,19,1,2649162,12,1,44,0,12,1
407,9636,10,1,195450,2,0,39677,1,14,0
21,1280075,3,1,2525054,15,1,15,1,5,1
88,1707687,3,1,2942406,6,1,50,1,1,1
52,1659176,11,1,2878053,10,1,18,0,2,1
56,1535280,5,0,3043003,5,1,24,1,19,1
11,1549042,5,0,1801908,10,1,51,0,19,1
1514,164602,19,1,803704,0,0,31610,1,15,0
1856,176659,14,0,2048337,2,0,27169,0,1,0
1230,141936,18,1,812027,0,0,28246,1,12,0
21,1308476,6,1,3678806,9,1,26,1,2,1
947,108164,20,1,677306,2,0,10869,0,19,0
51,1911454,14,0,2865527,9,0,7125,1,0,1
4,486146,16,0,1586979,7,1,38,1,17,1
19,1186840,11,0,2704240,6,1,49,0,13,1
57,674299,1,0,2688577,7,0,3998,1,18,1
1762,64568,23,1,1150925,1,0,36615,1,4,0
1186,89764,9,0,2314681,0,0,48821,0,17,0
50,1770283,8,1,3431873,13,1,46,1,15,1
5,1257947,20,1,4203900,6,1,10,1,3,1
39,345898,10,0,2761067,14,0,1705,0,3,1
38,720874,9,1,2833989,8,1,60,0,13,1
353,77605,17,0,1154912,0,0,21312,0,0,0
96,1744647,8,0,4493486,6,1,21,0,5,1
14,1379544,22,1,1776542,5,1,26,0,18,1
19,1406956,18,1,2907806,12,0,6230,0,2,1
63,1810327,20,0,1826783,9,0,7322,0,5,1
278,34403,6,0,1529370,1,0,35050,1,15,0
64,998611,12,1,3694920,9,0,4742,1,1,1
1756,135049,9,1,1283596,1,0,43378,0,0,0
650,199350,19,0,2169286,2,0,1495,0,10,0
20,1424508,11,1,3030173,9,1,10,0,20,1
73,383575,23,0,1550823,5,0,8412,0,1,1
90,1812425,15,0,4279999,7,1,13,0,17,1
76,1239838,18,0,3474946,5,1,55,1,1,1
444,104436,2,0,685483,2,0,30738,0,15,0
57,364397,11,1,2919656,15,1,27,0,12,1
1803,56574,13,1,707886,1,0,19494,1,14,0
1010,39216,17,0,891373,1,0,4822,0,18,0
11,620668,15,0,2553519,8,1,47,1,0,1
69,857126,15,0,2611981,8,0,4723,0,17,1
86,1157029,0,1,3615932,11,0,6261,0,3,1
19,1598510,6,1,1823169,5,0,7610,0,20,1
1469,111837,8,0,357626,0,0,49392,1,10,0
41,644446,9,1,1868653,12,1,36,0,11,1
1062,13284,16,1,2864178,1,0,20509,0,17,0
8,591364,5,0,1676604,5,1,56,0,0,1
688,153390,4,0,2305775,1,0,45915,0,1,0
35,1469508,7,0,3396294,14,1,27,0,7,1
20,1060091,5,0,1269833,8,0,5700,1,15,1
91,798924,15,1,2878859,13,0,7806,1,20,1
24,728484,18,0,3487987,6,1,46,0,3,1
1768,63960,3,1,626787,0,0,42370,0,11,0
615,6051,12,0,2374399,0,0,34739,1,7,0
33,580384,19,1,1099467,12,1,34,1,8,1
1115,4395,22,0,36180,2,0,1678,1,14,0
38,475105,5,0,807112,9,0,1962,0,15,1
383,172970,18,1,2965205,1,0,13082,1,16,0
99,508800,0,0,1900971,7,1,50,1,20,1
52,1878816,15,0,4497443,12,1,13,1,15,1
1322,127921,2,1,3011735,1,0,35286,1,18,0
643,31449,6,0,2928790,0,0,27995,1,3,0
29,1682583,0,1,4334540,6,0,5028,0,12,1
556,88994,9,1,1558245,1,0,1963,1,18,0
1544,155396,14,1,1953298,0,0,39647,1,16,0
80,764784,11,1,2170199,7,1,8,1,1,1
1550,122647,4,1,2666848,0,0,42831,0,8,0
39,1477859,17,1,2327094,5,1,11,1,14,1
69,937741,1,1,2990086,10,1,12,0,6,1
25,1267152,15,1,3348679,8,1,45,1,12,1
352,98754,7,1,2170803,0,0,13903,0,19,0
60,700401,11,1,2476851,12,0,4816,1,9,1
1884,152759,11,1,3019989,1,0,34883,1,15,0
688,66532,21,1,1459983,2,0,29250,0,3,0
633,137768,13,0,802696,0,0,22068,1,9,0
1676,182484,13,1,908311,2,0,27753,0,20,0
1025,133409,13,1,2043268,0,0,23971,1,15,0
1653,48567,14,1,2111995,2,0,40864,0,9,0
26,1826768,8,0,4296666,15,1,13,0,17,1
60,586494,14,1,3282698,9,0,4311,1,0,1
13,1665733,6,0,3646334,6,1,0,1,3,1
43,1366439,9,0,2532939,15,0,2915,1,14,1
370,180321,4,0,1065114,0,0,26603,1,1,0
493,115266,20,1,1923586,1,0,11746,1,17,0
85,1466006,7,0,4330836,7,1,14,0,12,1
31,1402722,13,1,3181849,12,1,58,0,5,1
1342,100486,5,0,423602,0,0,26994,0,16,0
76,500131,18,1,2851287,9,0,2609,1,13,1
253,164018,14,0,793882,1,0,10828,0,15,0
1734,49290,14,0,2536695,0,0,21341,1,18,0
642,106304,0,1,1116473,1,0,43287,1,7,0
29,524053,0,1,1868333,12,0,3638,1,16,1
70,1998499,17,0,3885761,9,1,32,1,5,1
1376,181686,4,1,3165181,2,0,1222,1,10,0
630,164828,12,1,348020,1,0,42291,0,3,0
1153,104081,6,1,3085885,0,0,22742,0,10,0
46,1592457,0,1,2588139,9,0,1908,0,5,1
88,1211082,16,1,1841738,10,0,3577,0,0,1
420,158335,12,0,1640602,1,0,27474,1,4,0
15,716863,21,1,1679373,14,0,8091,0,3,1
311,24936,10,0,2727639,2,0,6040,1,0,0
883,172124,6,1,805684,2,0,30957,0,5,0
77,1864581,1,0,3910970,14,0,8179,1,20,1
85,1340024,6,1,2181477,14,0,9380,0,3,1
80,880897,16,1,2532263,6,0,8920,1,9,1
80,697304,11,0,2997612,13,0,3857,1,2,1
59,1147749,5,1,3784577,11,1,51,0,6,1
1383,147661,5,0,2062139,2,0,22941,0,9,0
47,1953708,9,0,2883252,11,1,32,1,8,1
1023,61061,12,1,2596726,0,0,22578,0,18,0
1200,143992,1,0,1958693,2,0,48354,0,19,0
751,189703,2,1,2542671,1,0,44828,0,19,0
46,1197812,15,1,3010141,9,1,54,1,0,1
45,903550,14,1,921100,5,1,38,0,12,1
55,1344925,14,0,1552771,5,0,3268,0,11,1
704,79292,16,1,692844,1,0,27097,0,5,0
1,1069733,9,1,2374859,8,1,46,1,20,1
32,1543424,7,1,2142775,8,0,6605,0,14,1
1594,44304,1,0,1868315,1,0,25070,0,15,0
434,82909,12,1,2807588,0,0,37410,0,13,0
1984,13428,5,0,173046,0,0,38796,1,14,0
87,1635069,13,0,3698275,8,1,23,0,4,1
1754,108384,11,0,319331,1,0,3888,1,9,0
32,1216002,4,0,1555456,5,1,59,0,11,1
1222,71510,18,1,2887725,2,0,15305,1,6,0
424,73853,12,0,2305295,1,0,46934,0,4,0
1307,68805,22,0,2361974,2,0,40264,0,8,0
86,1893787,0,0,4869051,12,1,13,0,4,1
51,1586863,1,1,4043430,12,1,51,1,10,1
5,1924115,10,1,4051743,9,1,54,1,3,1
1189,160007,0,0,1068196,2,0,48041,1,17,0
1330,123169,20,1,2827728,2,0,39112,1,17,0
490,160119,2,0,2318079,2,0,15548,1,0,0
36,858871,15,0,3767556,11,1,14,1,1,1
1477,138971,11,0,226099,0,0,38101,1,12,0
29,816779,1,0,3024001,5,0,7503,1,16,1
66,1605076,12,1,2409655,15,0,8529,1,10,1
1674,60996,1,0,1369562,2,0,10678,1,14,0
1823,4610,13,0,2132526,1,0,14595,0,20,0
35,1657281,13,1,3640872,14,1,53,1,12,1
29,1344775,2,0,3234327,5,1,0,1,19,1
98,483460,2,0,3464700,5,0,7755,0,4,1
56,489188,2,1,954084,5,0,5768,0,11,1
87,1787473,14,0,2427761,8,0,1425,1,17,1
376,194986,2,1,1686652,0,0,47320,1,17,0
1565,58478,16,0,231984,1,0,33237,1,4,0
954,170434,8,1,2766020,0,0,35674,1,17,0
21,506920,12,1,3342063,6,0,482,0,10,1
1263,109753,4,1,1132747,0,0,14017,0,1,0
679,120557,11,0,1831612,0,0,8488,1,12,0
325,165923,12,0,2165695,1,0,32503,1,7,0
25,1277877,2,0,1407990,14,1,58,0,11,1
1933,125072,10,0,2233349,0,0,39732,1,0,0
1208,43739,16,0,2277652,2,0,23136,0,3,0
63,529414,2,1,1962784,8,1,2,1,10,1
305,142983,7,1,3010193,1,0,12177,1,10,0
1280,1757,7,1,1878482,2,0,9785,0,15,0
935,30203,23,0,1764354,0,0,37684,1,15,0
17,1821204,9,1,4456298,9,1,17,1,5,1
617,128233,4,1,1495165,2,0,48550,0,7,0
262,153165,4,0,2410555,1,0,6141,1,11,0
1343,198086,18,0,453804,2,0,1772,0,9,0
70,1199951,8,1,4145096,9,0,4993,1,7,1
423,95616,7,0,3058362,1,0,34449,0,17,0
59,1975549,18,1,4087310,9,0,4969,1,17,1
84,949746,21,0,1288611,5,1,13,0,13,1
416,19280,13,1,1460084,0,0,2653,1,12,0
1054,189318,16,1,2683312,1,0,30706,0,15,0
738,8374,6,1,181193,2,0,27512,1,1,0
1238,62337,7,0,176025,2,0,13575,0,13,0
1388,82501,17,0,1545295,1,0,8809,1,8,0
1226,85799,22,1,2860859,2,0,18938,1,8,0
1918,111661,0,1,999070,2,0,4346,1,18,0
